date,carrier,destcity,depdelay,arrdelay,time
2015-01-28,UA,San Francisco,1,-17,249
2015-01-28,UA,Washington,-3,-2,83
2015-01-28,UA,Dallas,12,-18,110
2015-01-28,UA,Boston,-6,5,123
2015-01-28,UA,New York,-2,-10,97
2015-01-28,UA,Los Angeles,-5,-16,246
2015-01-28,UA,Washington,104,90,74
2015-01-28,UA,New York,-4,-13,102
2015-01-29,AA,Washington,-3,-6,82
2015-01-29,AA,Los Angeles,-5,-8,245
2015-01-29,AA,San Francisco,0,-8,253
2015-01-29,AA,New York,-6,-26,97
2015-01-29,AA,New York,52,45,100
2015-01-29,AA,Washington,-11,-9,91
2015-01-29,AA,New York,18,14,92
2015-01-29,AA,New York,-10,5,93
2015-01-29,AA,New York,-9,-11,95
2015-01-29,AA,Boston,-7,-9,106
2015-01-29,AA,Boston,-1,6,110
2015-01-29,AA,New York,-5,-3,105
2015-01-29,AA,New York,2,1,103
2015-01-29,AA,New York,12,12,102
2015-01-29,AA,New York,-6,-12,95
2015-01-29,AA,New York,-7,-17,97
2015-01-29,AA,New York,-6,-2,99
2015-01-29,AA,New York,5,-3,98
2015-01-29,AA,New York,-8,-10,96
2015-01-29,AA,New York,-1,-11,98
2015-01-29,AA,New York,-4,-5,100
2015-01-29,AA,New York,-1,8,106
2015-01-29,AA,Boston,5,8,108
2015-01-29,AA,Washington,-14,-19,80
2015-01-29,AA,San Francisco,-2,-4,267
2015-01-29,AA,Los Angeles,-4,-8,245
2015-01-29,AA,Minneapolis,-6,-11,61
2015-01-29,AA,Los Angeles,-1,-11,246
2015-01-29,AA,Minneapolis,42,37,60
2015-01-29,AA,Boston,13,14,113
2015-01-29,AA,Boston,0,15,120
2015-01-29,AA,Los Angeles,5,23,245
2015-01-29,AA,Boston,-2,4,107
2015-01-29,AA,Los Angeles,-3,-10,246
2015-01-29,AA,Boston,26,63,118
2015-01-29,AA,Boston,0,-1,111
2015-01-29,AA,Los Angeles,4,-5,247
2015-01-29,AA,Minneapolis,-2,-15,60
2015-01-29,AA,Minneapolis,-4,-20,55
2015-01-29,AA,Los Angeles,-6,4,244
2015-01-29,AA,Dallas,-8,-20,118
2015-01-29,AA,Dallas,19,5,120
2015-01-29,AA,Washington,20,19,79
2015-01-29,AA,Dallas,-7,-18,120
2015-01-29,AA,Dallas,-5,-15,123
2015-01-29,AA,Dallas,63,45,109
2015-01-29,AA,Washington,-1,7,78
2015-01-29,AA,Los Angeles,0,11,250
2015-01-29,AA,Dallas,-7,-12,127
2015-01-29,AA,Dallas,-1,-10,123
2015-01-29,AA,Washington,-5,-10,83
2015-01-29,AA,Dallas,42,30,122
2015-01-29,AA,Dallas,-4,-5,125
2015-01-29,AA,Washington,-2,-11,77
2015-01-29,AA,Dallas,5,-12,114
2015-01-29,AA,Washington,-9,10,81
2015-01-29,AA,Dallas,5,2,124
2015-01-29,AA,Dallas,-3,-14,124
2015-01-29,AA,Dallas,-5,-9,123
2015-01-29,AA,Dallas,-9,-13,128
2015-01-29,AA,San Francisco,12,7,259
2015-01-29,AA,Washington,11,6,82
2015-01-29,AA,San Francisco,2,-1,257
2015-01-29,AA,New York,-10,-14,97
2015-01-29,EV,Minneapolis,-9,-20,58
2015-01-29,EV,Minneapolis,-9,-24,62
2015-01-29,EV,Minneapolis,55,41,62
2015-01-29,EV,Minneapolis,-3,-3,66
2015-01-29,EV,Minneapolis,-5,-19,61
2015-01-29,MQ,Minneapolis,-3,-7,61
2015-01-29,MQ,Minneapolis,27,29,57
2015-01-29,OO,Minneapolis,0,-5,65
2015-01-29,OO,Washington,-8,0,96
2015-01-29,OO,Minneapolis,-5,-3,62
2015-01-29,OO,Dallas,1,2,131
2015-01-29,OO,Boston,0,12,124
2015-01-29,OO,Dallas,-4,-8,127
2015-01-29,OO,Washington,-7,-8,92
2015-01-29,OO,Washington,-4,3,82
2015-01-29,OO,Dallas,21,13,123
2015-01-29,OO,Dallas,39,34,116
2015-01-29,OO,Washington,-6,-8,86
2015-01-29,UA,Dallas,0,-7,118
2015-01-29,UA,New York,-5,-17,95
2015-01-29,UA,New York,21,12,100
2015-01-29,UA,New York,-4,-21,92
2015-01-29,UA,San Francisco,162,161,255
2015-01-29,UA,New York,-3,-9,104
2015-01-29,UA,San Francisco,13,5,237
2015-01-29,UA,New York,-4,-9,104
2015-01-29,UA,New York,26,16,102
2015-01-29,UA,New York,-1,19,106
2015-01-29,UA,New York,63,54,101
2015-01-29,UA,San Francisco,10,10,251
2015-01-29,UA,Boston,20,17,106
2015-01-29,UA,San Francisco,-3,-6,256
2015-01-29,UA,San Francisco,-5,20,263
2015-01-29,UA,New York,-1,-13,99
2015-01-29,UA,New York,3,-10,97
2015-01-29,UA,Los Angeles,-4,-15,245
2015-01-29,UA,New York,-6,-13,95
2015-01-29,UA,Washington,23,7,75
2015-01-29,UA,Boston,-4,-12,109
2015-01-29,UA,Los Angeles,75,78,241
2015-01-29,UA,San Francisco,74,61,246
2015-01-29,UA,Los Angeles,1,22,242
2015-01-29,UA,San Francisco,32,33,259
2015-01-29,UA,Boston,8,-1,102
2015-01-29,UA,New York,-2,-16,97
2015-01-29,UA,Los Angeles,2,-7,245
2015-01-29,UA,Los Angeles,13,23,249
2015-01-29,UA,Washington,69,71,76
2015-01-29,UA,Los Angeles,-1,28,244
2015-01-29,UA,San Francisco,59,35,236
2015-01-29,UA,Los Angeles,3,-3,243
2015-01-29,UA,Washington,-5,-19,76
2015-01-29,UA,Los Angeles,87,81,241
2015-01-29,UA,Minneapolis,41,34,62
2015-01-29,UA,Boston,14,11,106
2015-01-29,UA,Washington,0,-15,82
2015-01-29,UA,Minneapolis,33,31,61
2015-01-29,UA,New York,8,38,91
2015-01-29,UA,San Francisco,146,160,241
2015-01-29,UA,Los Angeles,13,-5,236
2015-01-29,UA,San Francisco,6,0,259
2015-01-29,UA,Dallas,-5,-19,122
2015-01-29,UA,Minneapolis,0,-4,60
2015-01-29,UA,Washington,-2,-9,84
2015-01-29,UA,Boston,-5,-16,105
2015-01-29,UA,New York,-5,5,100
2015-01-29,UA,San Francisco,17,19,265
2015-01-29,UA,San Francisco,4,-8,261
2015-01-29,UA,New York,0,-4,97
2015-01-29,UA,Washington,-12,-29,78
2015-01-29,UA,Washington,-4,-20,77
2015-01-29,UA,Washington,-7,0,97
2015-01-30,AA,Washington,-8,-12,81
2015-01-30,AA,Los Angeles,-6,-8,240
2015-01-30,AA,San Francisco,25,25,264
2015-01-30,AA,New York,1,-4,105
2015-01-30,AA,New York,-7,3,101
2015-01-30,AA,Washington,-6,-3,87
2015-01-30,AA,New York,-1,14,99
2015-01-30,AA,New York,-1,4,98
2015-01-30,AA,New York,-9,-5,100
2015-01-30,AA,Boston,-9,-19,109
2015-01-30,AA,Boston,61,57,111
2015-01-30,AA,New York,7,27,105
2015-01-30,AA,New York,-6,10,107
2015-01-30,AA,New York,0,-11,95
2015-01-30,AA,New York,0,-4,95
2015-01-30,AA,New York,63,58,98
2015-01-30,AA,New York,-6,-2,100
2015-01-30,AA,New York,-3,4,98
2015-01-30,AA,New York,-5,79,103
2015-01-30,AA,New York,26,51,107
2015-01-30,AA,New York,-8,9,107
2015-01-30,AA,Boston,-8,-16,111
2015-01-30,AA,Washington,-11,-5,87
2015-01-30,AA,San Francisco,-7,-7,268
2015-01-30,AA,Los Angeles,-2,-1,248
2015-01-30,AA,Minneapolis,-4,-4,67
2015-01-30,AA,Los Angeles,-4,-16,241
2015-01-30,AA,Minneapolis,-1,-5,65
2015-01-30,AA,Boston,-4,-16,110
2015-01-30,AA,Boston,-2,-7,105
2015-01-30,AA,Los Angeles,2,-17,238
2015-01-30,AA,Boston,-10,-12,111
2015-01-30,AA,Los Angeles,-5,-5,253
2015-01-30,AA,Boston,-6,5,115
2015-01-30,AA,Boston,8,38,114
2015-01-30,AA,Los Angeles,1,-8,243
2015-01-30,AA,Minneapolis,-6,-11,64
2015-01-30,AA,Dallas,-5,-23,111
2015-01-30,AA,Minneapolis,-7,-11,65
2015-01-30,AA,Los Angeles,-7,-15,242
2015-01-30,AA,Dallas,-8,-2,118
2015-01-30,AA,Washington,-5,-8,76
2015-01-30,AA,Dallas,-5,-21,118
2015-01-30,AA,Dallas,-2,-27,111
2015-01-30,AA,Dallas,-5,-5,115
2015-01-30,AA,Washington,-4,-12,82
2015-01-30,AA,Los Angeles,24,26,248
2015-01-30,AA,Dallas,0,-16,114
2015-01-30,AA,Dallas,-4,-7,113
2015-01-30,AA,Washington,-5,-8,82
2015-01-30,AA,Dallas,-4,-5,115
2015-01-30,AA,Dallas,-3,-8,114
2015-01-30,AA,Washington,-8,-21,73
2015-01-30,AA,Dallas,-6,-22,113
2015-01-30,AA,Dallas,4,-14,111
2015-01-30,AA,Washington,-9,-2,79
2015-01-30,AA,Dallas,-7,-21,112
2015-01-30,AA,Dallas,-5,-17,118
2015-01-30,AA,Dallas,-10,-28,114
2015-01-30,AA,Dallas,-5,-13,114
2015-01-30,AA,Dallas,-3,-16,110
2015-01-30,AA,San Francisco,-1,7,266
2015-01-30,AA,Washington,24,18,80
2015-01-30,AA,San Francisco,5,12,271
2015-01-30,AA,New York,8,8,100
2015-01-30,EV,Minneapolis,-7,-11,69
2015-01-30,EV,Minneapolis,-5,-3,71
2015-01-30,EV,Minneapolis,-7,-14,71
2015-01-30,EV,Minneapolis,-8,-9,74
2015-01-30,EV,Minneapolis,106,102,71
2015-01-30,MQ,Minneapolis,-3,6,66
2015-01-30,MQ,Minneapolis,96,90,58
2015-01-30,OO,Minneapolis,1,4,71
2015-01-30,OO,Washington,-7,-12,88
2015-01-30,OO,Minneapolis,-9,-10,67
2015-01-30,OO,Dallas,6,-2,118
2015-01-30,OO,Boston,-3,6,121
2015-01-30,OO,Dallas,-8,-23,118
2015-01-30,OO,Washington,10,8,85
2015-01-30,OO,Washington,-3,-4,81
2015-01-30,OO,Dallas,27,21,113
2015-01-30,OO,Dallas,61,40,111
2015-01-30,OO,Washington,-4,-10,86
2015-01-30,UA,Boston,-2,-4,112
2015-01-30,UA,New York,113,117,93
2015-01-30,UA,Los Angeles,-5,7,245
2015-01-30,UA,Los Angeles,25,16,232
2015-01-30,UA,Washington,-3,-8,82
2015-01-30,UA,Los Angeles,-1,-9,241
2015-01-30,UA,Los Angeles,0,-14,233
2015-01-30,UA,Washington,-5,-1,88
2015-01-30,UA,Los Angeles,-2,-20,230
2015-01-30,UA,Minneapolis,4,-4,65
2015-01-30,UA,New York,42,55,93
2015-01-30,UA,Los Angeles,3,0,241
2015-01-30,UA,Washington,106,99,91
2015-01-30,UA,Boston,-4,-10,113
2015-01-30,UA,New York,3,25,109
2015-01-30,UA,San Francisco,-1,-40,237
2015-01-30,UA,San Francisco,-4,-11,268
2015-01-30,UA,Washington,-4,-23,76
2015-01-30,UA,Boston,-7,4,122
2015-01-30,UA,New York,85,73,103
2015-01-30,UA,Washington,-6,-15,84
2015-01-30,UA,Washington,-7,-23,79
2015-01-30,UA,Washington,-6,-18,85
2015-01-30,UA,Dallas,-3,-23,116
2015-01-30,UA,New York,-11,20,98
2015-01-30,UA,New York,4,6,94
2015-01-30,UA,New York,103,116,98
2015-01-30,UA,San Francisco,-1,-17,247
2015-01-30,UA,New York,22,11,93
2015-01-30,UA,San Francisco,6,-6,245
2015-01-30,UA,New York,22,7,96
2015-01-30,UA,New York,68,66,104
2015-01-30,UA,New York,151,147,98
2015-01-30,UA,New York,47,119,107
2015-01-30,UA,San Francisco,30,30,266
2015-01-30,UA,San Francisco,-5,4,269
2015-01-30,UA,San Francisco,83,102,266
2015-01-30,UA,New York,158,151,98
2015-01-30,UA,New York,0,38,99
2015-01-30,UA,Los Angeles,3,0,246
2015-01-30,UA,Minneapolis,12,4,63
2015-01-30,UA,Washington,-2,6,93
2015-01-30,UA,Boston,-3,-1,117
2015-01-30,UA,Los Angeles,17,-4,236
2015-01-30,UA,San Francisco,83,71,253
2015-01-30,UA,Los Angeles,-4,-12,241
2015-01-30,UA,San Francisco,6,-1,262
2015-01-30,UA,Boston,2,-2,111
2015-01-30,UA,Minneapolis,0,-7,64
2015-01-30,UA,San Francisco,31,12,234
2015-01-30,UA,New York,88,97,100
2015-01-30,UA,San Francisco,5,5,256
2015-01-30,UA,San Francisco,-3,-5,268
2015-01-30,UA,Dallas,4,-14,119
2015-01-31,AA,Washington,-4,-18,77
2015-01-31,AA,Los Angeles,0,-16,237
2015-01-31,AA,San Francisco,-1,-16,251
2015-01-31,AA,New York,-2,-4,94
2015-01-31,AA,New York,-4,-26,89
2015-01-31,AA,Washington,-2,-14,81
2015-01-31,AA,New York,-3,-10,97
2015-01-31,AA,New York,-4,-12,97
2015-01-31,AA,Boston,-5,-18,104
2015-01-31,AA,Boston,-2,-13,101
2015-01-31,AA,New York,-5,-21,86
2015-01-31,AA,New York,4,-13,87
2015-01-31,AA,New York,-3,-14,94
2015-01-31,AA,New York,-1,-14,85
2015-01-31,AA,New York,-4,-24,85
2015-01-31,AA,New York,-10,-29,87
2015-01-31,AA,Boston,-8,-18,106
2015-01-31,AA,San Francisco,-1,-13,254
2015-01-31,AA,Los Angeles,14,-6,227
2015-01-31,AA,Minneapolis,-5,-4,66
2015-01-31,AA,Los Angeles,-6,-21,241
2015-01-31,AA,Minneapolis,22,14,59
2015-01-31,AA,Boston,-2,-18,98
2015-01-31,AA,Boston,-7,-13,107
2015-01-31,AA,Los Angeles,-9,-16,243
2015-01-31,AA,Los Angeles,-9,-22,241
2015-01-31,AA,Boston,-10,-4,124
2015-01-31,AA,Los Angeles,-7,-32,233
2015-01-31,AA,Minneapolis,-5,-22,56
2015-01-31,AA,Minneapolis,0,-2,61
2015-01-31,AA,Los Angeles,-1,-20,234
2015-01-31,AA,Dallas,3,-16,113
2015-01-31,AA,Washington,-5,-15,80
2015-01-31,AA,Dallas,13,10,114
2015-01-31,AA,Dallas,-2,-11,118
2015-01-31,AA,Washington,-6,-19,78
2015-01-31,AA,Los Angeles,-5,-23,229
2015-01-31,AA,Dallas,17,0,119
2015-01-31,AA,Dallas,-1,-6,125
2015-01-31,AA,Washington,-5,-19,77
2015-01-31,AA,Dallas,-3,13,122
2015-01-31,AA,Dallas,-5,-10,120
2015-01-31,AA,Dallas,58,54,125
2015-01-31,AA,Dallas,6,-1,117
2015-01-31,AA,Washington,-7,-15,75
2015-01-31,AA,Dallas,18,-7,112
2015-01-31,AA,Dallas,-4,-14,119
2015-01-31,AA,Dallas,-4,-14,121
2015-01-31,AA,Dallas,-4,-7,129
2015-01-31,AA,San Francisco,-5,-20,254
2015-01-31,AA,Washington,-6,-23,74
2015-01-31,AA,San Francisco,-8,-30,248
2015-01-31,EV,Washington,5,-1,81
2015-01-31,EV,Washington,-3,-9,77
2015-01-31,MQ,Minneapolis,-28,-8,55
2015-01-31,OO,Washington,-2,-27,75
2015-01-31,OO,Minneapolis,-6,-14,66
2015-01-31,OO,Washington,-4,-14,74
2015-01-31,OO,Boston,3,-2,109
2015-01-31,OO,Minneapolis,-1,0,65
2015-01-31,OO,Minneapolis,-1,-8,65
2015-01-31,OO,New York,24,7,90
2015-01-31,OO,Minneapolis,0,-10,62
2015-01-31,OO,Washington,-7,-13,82
2015-01-31,OO,Dallas,6,-4,123
2015-01-31,OO,Minneapolis,-2,0,61
2015-01-31,UA,Los Angeles,3,-6,234
2015-01-31,UA,New York,3,-25,87
2015-01-31,UA,Washington,-2,-15,71
2015-01-31,UA,San Francisco,0,-18,255
2015-01-31,UA,San Francisco,0,-11,248
2015-01-31,UA,Washington,-1,-4,78
2015-01-31,UA,San Francisco,0,-29,244
2015-01-31,UA,San Francisco,2,-9,253
2015-01-31,UA,San Francisco,-1,-12,243
2015-01-31,UA,San Francisco,1,-14,249
2015-01-31,UA,Los Angeles,8,-9,220
2015-01-31,UA,Boston,-1,-8,107
2015-01-31,UA,Los Angeles,11,-5,229
2015-01-31,UA,Boston,24,23,101
2015-01-31,UA,Los Angeles,-2,-14,234
2015-01-31,UA,New York,-1,-15,88
2015-01-31,UA,Washington,4,-1,76
2015-01-31,UA,San Francisco,24,-6,238
2015-01-31,UA,Los Angeles,18,1,230
2015-01-31,UA,San Francisco,10,3,261
